Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Churn Value,CLTV
1,0,0,0,39,0,1,0,0,0,0,2,0,2,0,1,2,40.6,0,4436
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,0,5761
0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.75,0,4235
1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,0,4854
0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.45,0,4484
1,0,0,0,49,1,2,0,0,0,0,2,2,0,2,1,0,66.15,0,6138
0,0,0,0,65,1,2,1,2,2,0,2,0,0,1,1,2,89.85,0,6421
0,0,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0,45.05,0,4055
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,86.85,0,6452
1,0,0,0,35,1,2,1,2,2,2,2,0,0,0,1,3,96.75,0,5154
1,0,0,0,17,1,2,1,2,2,2,2,2,0,0,1,0,106.65,0,2754
0,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.15,0,4498
0,0,1,1,28,1,0,1,2,0,0,0,0,2,1,1,0,82.85,0,5802
0,0,1,0,18,1,0,2,1,1,1,1,1,1,2,0,3,20.1,0,4329
0,0,0,0,52,1,0,0,0,0,2,0,0,2,0,1,2,59.45,0,6107
0,0,1,0,47,1,0,0,0,2,0,0,2,0,0,1,0,58.6,0,2613
0,0,0,0,23,1,0,0,0,0,2,0,0,0,0,0,1,49.7,0,4790
1,0,1,1,66,1,0,0,2,2,2,2,0,0,2,0,3,65.85,0,5500
0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,73.5,0,5777
0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,1,113.65,0,6208
0,1,0,0,50,1,2,1,2,2,0,0,0,0,0,1,2,83.4,0,4977
1,0,1,0,46,1,0,0,2,2,2,2,0,0,2,0,3,65.65,0,2680
0,0,0,0,66,0,1,0,2,0,2,2,2,2,2,1,0,61.35,0,4824
0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,1,85.9,0,2219
0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,1,3,75.65,0,2296
1,0,0,0,29,1,2,0,0,2,2,0,0,2,1,0,1,70.9,0,2064
0,0,1,1,27,1,0,0,0,2,0,0,0,0,0,0,3,49.85,0,5580
0,0,1,1,25,1,0,2,1,1,1,1,1,1,2,0,3,20.1,0,5306
1,0,1,0,57,1,2,1,2,2,2,2,2,0,0,1,2,103.05,0,5586
0,1,1,0,47,1,2,1,0,0,2,0,2,2,0,0,2,99.7,0,4787
0,0,0,0,13,1,0,1,0,0,0,0,2,0,0,1,3,81.9,0,2054
1,0,1,1,71,1,2,0,2,0,0,0,2,0,1,1,2,66.2,0,4756
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,0,3666
1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,72.6,0,5098
1,1,0,0,55,1,2,1,2,2,2,2,2,2,0,1,2,116.5,0,4222
1,1,0,0,71,1,2,1,0,2,0,2,2,2,2,1,2,106.8,0,6423
1,0,1,1,50,1,2,2,1,1,1,1,1,1,2,0,3,24.95,0,6019
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.25,0,5579
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,19.25,0,3056
0,0,0,0,66,1,2,1,2,2,2,2,2,0,1,1,0,104.55,0,4494
0,0,1,1,49,1,0,0,2,2,2,2,2,2,1,1,3,87.2,0,4567
0,1,1,0,3,0,1,0,0,2,0,0,0,0,0,1,2,30.75,0,4133
1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,1,25.7,0,5517
1,0,0,1,11,1,2,1,0,0,0,0,0,2,0,0,2,86.2,0,3157
1,0,0,0,28,0,1,0,0,0,0,2,0,0,0,1,1,30.1,0,2653
1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,0,6300
0,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,19.2,0,4937
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,0,20.1,0,4158
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,1,20.35,0,3746
0,0,1,1,55,1,2,2,1,1,1,1,1,1,2,1,1,25.65,0,4466
1,1,1,0,41,1,0,1,0,2,0,0,2,2,0,1,2,94.55,0,4914
0,0,0,0,30,1,0,1,0,0,0,2,2,2,1,1,0,94.4,0,4584
1,0,0,0,17,1,0,0,2,2,0,0,0,0,1,0,3,56.1,0,5025
0,0,1,1,16,1,0,0,2,2,0,2,0,2,2,0,0,68.25,0,3559
1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75,0,5398
1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.25,0,2062
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,74.35,0,4237
1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,0,2,54.15,0,2496
1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,0,19.45,0,4119
1,0,1,1,19,0,1,0,2,2,0,0,0,0,0,1,3,34.95,0,3422
0,0,0,0,7,1,2,0,2,0,0,0,0,0,0,1,2,53.65,0,4389
1,0,0,0,61,1,2,1,2,0,2,0,2,2,1,0,2,104.0,0,4344
0,0,1,0,57,1,0,0,2,2,0,2,2,0,2,1,1,70.35,0,5779
1,0,0,1,15,1,0,0,2,0,2,0,0,2,1,0,3,64.85,0,4442
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,0,4639
0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,45.9,0,5790
1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.0,0,6094
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,44.8,0,2114
0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.35,0,4390
0,0,0,1,26,0,1,0,2,0,0,2,0,2,0,0,3,45.8,0,3287
0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,108.95,0,4163
0,0,0,0,68,0,1,0,2,2,2,2,2,2,2,0,1,64.35,0,4146
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,90.8,0,5028
1,0,0,0,12,1,2,2,1,1,1,1,1,1,1,0,1,24.95,0,4443
0,0,1,0,68,1,2,1,2,2,0,0,0,0,2,1,0,84.7,0,5520
0,0,0,1,50,1,0,0,2,0,2,2,2,0,1,1,1,70.8,0,4798
0,1,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.4,0,4477
1,1,1,0,30,1,2,1,0,0,0,2,2,2,0,1,2,101.5,0,4828
1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,54.3,0,3259
1,1,1,1,29,1,2,1,0,0,2,0,2,2,0,1,2,103.95,0,3733
0,0,1,1,23,1,2,0,2,2,2,2,2,2,2,1,1,91.1,0,5991
1,0,0,1,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95,0,5316
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,26.45,0,5534
1,0,0,0,72,1,0,0,2,2,2,2,2,0,2,1,0,75.1,0,6284
0,1,0,0,66,1,2,1,0,2,2,0,2,2,1,0,0,108.1,0,4722
0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,110.15,0,5065
0,0,0,0,51,1,2,1,0,2,2,2,2,2,1,1,2,111.5,0,4363
0,0,1,1,70,1,2,1,0,2,2,0,2,2,1,1,2,106.5,0,6319
1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,2,19.9,0,3643
1,0,1,1,59,1,2,1,2,2,0,2,2,2,2,1,3,111.1,0,4952
1,0,0,1,3,1,0,0,0,0,0,2,2,2,0,0,3,70.7,0,2584
1,1,1,0,38,0,1,0,0,0,0,0,0,0,0,1,2,24.85,0,3511
0,0,0,0,37,1,2,1,2,2,2,0,0,0,0,0,0,91.2,0,5135
1,0,0,0,37,1,0,0,2,2,2,2,0,0,2,0,0,65.6,0,3183
0,0,1,1,14,1,0,0,2,2,0,2,0,0,0,0,0,59.45,0,5723
1,0,1,0,72,1,2,1,2,2,0,2,2,2,2,1,1,109.95,0,6258
1,0,1,1,72,0,1,0,2,2,2,0,0,0,2,0,1,38.5,0,4710
0,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,92.55,0,3689
0,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,3,24.5,0,5594
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,1,3,19.7,0,4890
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,0,5370
0,0,0,0,29,1,0,0,2,0,2,2,0,0,1,0,1,58.0,0,2810
0,1,1,1,65,1,2,1,0,2,2,0,2,2,1,1,2,107.45,0,6211
0,0,0,0,8,1,2,0,2,2,2,0,0,0,0,1,0,65.5,0,3033
1,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.45,0,6015
0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,100.15,0,2636
1,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,1,104.45,0,4750
1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,2,21.15,0,5209
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,2,96.2,0,4329
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,3,44.4,0,5457
1,0,1,1,58,1,2,1,0,0,2,2,0,2,2,0,0,94.35,0,4777
1,0,1,1,2,1,0,2,1,1,1,1,1,1,0,0,3,20.3,0,5113
0,0,1,0,40,1,2,1,2,0,2,0,2,2,1,0,0,105.75,0,4078
1,0,0,0,9,1,2,1,2,0,0,0,0,0,0,1,2,81.15,0,4544
1,0,0,0,41,1,0,1,0,2,0,2,2,0,1,1,2,89.55,0,5549
0,0,0,0,26,1,0,0,0,2,2,0,0,0,0,1,1,54.75,0,4020
0,0,1,0,33,1,0,0,0,2,0,2,0,0,1,1,1,53.75,0,3160
1,0,1,1,68,1,0,1,0,2,2,2,2,2,1,0,1,105.75,0,4437
0,1,1,0,65,1,0,1,0,2,2,2,2,2,2,1,1,105.85,0,4872
1,0,0,0,55,1,0,0,0,2,0,2,0,2,1,1,2,64.2,0,5151
1,0,0,0,19,1,0,1,0,0,0,2,0,2,1,1,1,87.7,0,4446
0,0,0,0,45,1,2,1,0,0,2,0,0,2,0,1,1,89.3,0,5470
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,1,20.15,0,5219
0,0,1,0,12,1,0,2,1,1,1,1,1,1,2,1,2,20.05,0,5453
1,0,0,1,72,0,1,0,2,2,2,2,2,2,2,0,1,67.2,0,5592
1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,0,2,94.55,0,5674
1,1,1,0,71,1,2,1,2,2,2,0,2,2,0,1,2,107.5,0,5775
1,1,0,0,35,1,0,0,0,0,2,2,2,2,1,1,2,73.0,0,2715
1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,0,1,114.75,0,5035
0,0,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,76.05,0,2421
1,1,1,0,30,1,2,1,0,0,0,0,0,0,0,0,3,77.9,0,2009
0,0,0,0,33,1,2,1,2,0,0,0,0,2,0,1,2,90.65,0,4460
1,1,1,0,54,1,2,1,0,2,2,2,2,2,2,1,2,110.45,0,4425
0,0,0,0,59,1,2,0,2,0,0,2,0,2,1,0,0,68.7,0,4244
1,1,0,0,55,0,1,0,2,2,0,0,2,0,0,1,2,44.85,0,5829
1,1,1,0,69,0,1,0,0,0,2,0,0,0,1,1,1,29.8,0,5681
0,0,0,0,66,1,2,1,0,2,0,0,2,0,1,1,0,88.9,0,5868
1,0,1,1,37,1,0,0,2,0,2,2,0,0,1,1,3,58.75,0,3483
1,1,1,0,9,1,0,2,1,1,1,1,1,1,1,0,1,19.85,0,5601
1,0,1,1,69,1,2,0,2,0,2,2,2,2,2,0,0,86.9,0,4667
1,0,0,0,10,1,0,0,0,2,0,0,2,0,0,1,3,59.65,0,2385
1,0,0,1,13,1,0,0,0,0,0,0,2,2,0,0,1,66.4,0,3660
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,20.15,0,4554
0,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,1,108.1,0,5360
1,0,1,1,46,1,0,0,2,0,2,2,0,0,1,0,3,56.9,0,4258
0,0,1,1,56,1,2,1,2,0,2,2,2,2,0,1,3,109.6,0,5012
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,1,25.15,0,5114
0,0,1,1,33,1,2,0,0,0,2,2,2,2,1,1,2,79.15,0,3555
0,0,1,1,72,1,2,0,2,2,0,2,0,0,2,0,1,66.75,0,6063
0,0,0,1,19,1,0,0,0,0,0,2,0,0,0,0,3,48.8,0,3749
0,0,1,0,71,1,0,0,0,2,2,2,2,2,2,1,1,80.7,0,5617
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.55,0,4801
0,0,0,0,61,1,2,1,2,2,2,2,2,2,1,1,3,115.1,0,4785
0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,0,59.7,0,6420
0,0,1,0,68,1,2,1,0,2,2,0,0,0,1,0,1,86.45,0,4480
1,0,0,0,46,0,1,0,0,0,2,2,0,0,1,0,1,33.7,0,3007
1,0,0,0,33,1,2,1,2,0,0,0,0,0,1,0,0,80.1,0,3957
0,0,1,1,53,1,2,1,2,2,2,2,0,2,2,1,0,104.05,0,4190
0,1,1,0,50,1,2,1,2,2,2,0,2,2,0,0,0,108.75,0,5211
0,0,0,0,57,0,1,0,2,0,2,2,0,0,1,1,1,41.1,0,5281
0,0,1,1,54,1,0,2,1,1,1,1,1,1,2,1,0,20.35,0,5646
0,1,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,0,5084
0,0,1,1,10,1,0,0,0,2,0,2,0,2,0,1,2,65.5,0,3137
1,0,0,1,43,0,1,0,2,2,2,0,0,0,0,1,2,40.45,0,3176
1,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,70.45,0,5225
0,0,1,0,43,1,0,0,2,0,2,2,2,2,2,1,2,78.8,0,3972
1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,1,2,90.1,0,4142
0,0,0,0,69,1,0,0,2,0,2,2,2,2,2,1,1,82.45,0,4631
0,0,1,0,61,1,0,2,1,1,1,1,1,1,2,0,1,20.25,0,5974
1,0,1,0,43,1,2,0,2,2,0,2,0,0,0,0,0,66.25,0,2168
1,0,1,0,56,1,0,1,0,0,0,0,2,2,0,0,3,89.7,0,5955
0,0,1,0,70,0,1,0,2,2,2,2,2,2,2,0,0,64.55,0,4858
1,0,1,1,49,1,2,1,0,2,2,0,2,0,1,1,2,93.65,0,5542
0,0,1,1,32,1,0,0,2,2,2,2,0,2,2,0,3,73.6,0,4343
0,1,1,0,72,1,2,1,2,0,2,2,2,2,2,1,3,109.75,0,6010
1,0,0,1,37,1,0,0,2,2,0,2,0,0,2,0,1,61.45,0,5447
0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4,0,4328
0,0,1,0,26,1,0,0,0,2,2,2,2,2,0,0,0,81.9,0,3350
0,0,1,1,58,1,2,1,0,2,2,0,2,2,1,1,1,105.2,0,4605
1,0,0,0,24,1,2,0,0,0,0,2,0,0,1,0,0,54.6,0,3398
1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,2,20.55,0,3629
0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.7,0,5045
0,0,1,0,55,1,2,0,2,2,0,2,0,0,1,1,1,66.05,0,5501
1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,54.05,0,4896
0,0,0,0,47,1,0,0,2,2,0,2,0,0,1,1,3,58.9,0,5774
0,0,1,0,64,1,0,1,2,0,0,2,2,2,1,1,3,96.9,0,5369
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.1,0,2091
1,0,0,0,20,1,0,0,0,0,0,2,0,0,0,0,3,50.0,0,5741
0,0,1,0,37,0,1,0,2,0,0,2,2,0,2,0,2,45.4,0,4051
1,0,1,1,30,1,2,1,0,0,0,0,2,0,0,0,2,85.45,0,3409
0,0,0,0,38,1,2,0,2,2,2,0,2,2,1,0,0,84.1,0,2604
0,0,1,0,52,0,1,0,2,2,2,2,2,2,2,0,1,66.25,0,4275
1,0,0,1,71,1,0,0,2,2,2,2,2,0,2,1,1,76.9,0,4633
1,0,0,0,66,1,2,0,2,2,2,0,0,2,2,1,1,74.6,0,4838
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.95,0,5949
1,0,0,1,25,0,1,0,2,0,0,0,2,0,1,1,1,40.65,0,5079
1,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,114.35,0,6082
1,0,1,1,53,1,2,0,2,2,0,0,0,2,2,0,0,69.7,0,4975
1,0,0,0,26,1,0,1,0,0,2,2,2,2,0,1,2,98.65,0,4191
1,0,0,0,21,1,0,0,0,0,2,0,0,2,0,0,3,61.65,0,2926
0,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,89.35,0,2432
1,0,0,0,48,1,2,1,2,0,0,2,0,2,0,1,2,95.4,0,4334
0,0,1,0,26,0,1,0,2,0,2,0,0,0,1,0,1,35.4,0,2519
1,0,1,0,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95,0,5971
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.25,0,4769
0,0,0,1,4,1,0,2,1,1,1,1,1,1,1,1,3,20.4,0,5602
1,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,1,24.75,0,6263
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.35,0,6059
1,0,0,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.0,0,4402
0,0,1,1,66,1,0,0,2,0,0,0,2,0,2,1,2,59.75,0,5979
0,0,1,1,65,1,2,0,2,2,0,2,2,2,2,1,0,82.5,0,5314
0,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,20.35,0,2864
1,0,1,1,16,1,2,1,0,0,2,0,2,0,0,1,0,90.8,0,5560
0,1,0,0,50,1,2,1,0,0,2,2,2,2,0,1,2,104.95,0,5570
1,0,1,0,71,1,0,1,0,2,2,2,2,2,2,1,2,105.25,0,6319
1,0,0,0,18,1,2,2,1,1,1,1,1,1,1,0,3,23.75,0,3076
1,0,0,0,4,1,0,0,0,0,0,2,2,0,0,1,2,61.3,0,5281
0,0,1,1,58,1,2,0,2,0,2,2,2,0,2,0,3,75.8,0,4292
0,0,1,0,56,1,2,1,2,0,0,0,2,2,1,1,2,98.0,0,4615
1,0,1,1,56,0,1,0,2,2,0,2,2,0,1,1,3,52.0,0,5845
0,0,0,0,4,1,2,0,0,0,0,2,2,0,0,1,3,64.4,0,3334
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,45.8,0,5586
1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,2,30.5,0,3030
0,0,1,0,51,1,0,1,0,0,0,0,0,0,0,0,3,69.15,0,5187
0,0,0,0,6,0,1,0,0,0,0,2,2,2,1,1,3,49.25,0,2979
1,0,1,1,63,0,1,0,0,2,2,2,0,0,2,0,0,39.35,0,5374
0,0,1,0,48,1,2,1,0,2,0,2,2,2,0,1,1,105.1,0,3109
0,0,0,1,35,1,0,2,1,1,1,1,1,1,1,1,1,20.1,0,3726
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.75,0,4064
0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,0,19.75,0,4934
0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,1,0,70.4,0,4860
1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,3,20.45,0,2598
0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,20.35,0,5352
0,0,1,1,54,1,2,0,0,2,2,2,2,2,0,1,2,86.2,0,6275
0,0,0,0,46,1,0,1,2,2,2,0,2,0,1,1,1,95.65,0,4727
1,0,0,1,34,1,2,1,2,2,0,0,2,2,1,1,2,103.8,0,5382
1,0,1,1,71,1,2,1,2,0,0,0,2,2,2,1,2,97.2,0,4603
0,0,1,1,63,1,0,0,2,2,2,2,0,0,2,0,3,63.55,0,5733
0,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,0,24.95,0,5458
0,0,1,0,64,1,0,1,2,0,2,0,2,2,2,1,0,99.0,0,5483
1,1,1,0,61,1,2,1,0,2,0,2,0,0,1,1,0,85.55,0,4845
0,0,0,0,15,1,0,1,0,0,2,0,2,2,0,1,1,94.0,0,4521
0,0,0,0,18,1,2,0,0,0,0,0,0,0,0,1,2,50.3,0,5877
0,0,1,1,57,1,0,1,0,2,0,0,2,2,1,1,2,95.0,0,6245
1,0,1,1,14,1,0,0,2,2,0,0,0,2,2,1,0,61.4,0,3186
1,1,0,0,18,1,2,1,0,2,0,0,0,0,0,1,1,80.55,0,5137
0,1,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,78.5,0,6072
1,0,1,0,70,1,2,1,2,2,2,2,2,2,2,0,1,114.3,0,4280
0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.05,0,2295
1,0,1,1,68,1,0,0,2,2,2,2,0,0,2,0,1,62.65,0,5215
1,1,1,0,65,1,2,1,2,2,0,0,2,0,2,1,1,92.7,0,5205
0,0,0,0,30,1,2,1,0,0,2,0,2,2,0,0,2,100.45,0,3936
1,0,1,0,51,1,2,0,0,0,0,2,2,2,2,1,0,75.2,0,4708
0,0,0,0,31,1,2,1,2,0,2,0,0,0,0,1,1,84.75,0,3727
0,0,1,1,72,1,2,0,2,2,2,2,0,2,2,1,0,79.5,0,4390
0,0,0,0,37,1,0,2,1,1,1,1,1,1,1,1,2,19.8,0,5987
1,0,0,0,55,1,0,1,2,2,0,0,2,2,1,1,3,100.9,0,5101
1,0,0,1,33,1,2,1,2,0,2,0,0,2,0,1,0,95.3,0,3087
0,0,1,1,46,1,0,1,0,0,2,2,0,2,1,0,0,90.95,0,5187
0,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,2,54.5,0,4359
0,0,1,1,19,1,0,0,0,0,2,0,0,0,0,1,0,49.6,0,5735
0,0,0,1,61,1,2,2,1,1,1,1,1,1,2,1,1,25.0,0,4673
1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,2,45.45,0,5451
1,0,1,0,45,1,2,1,0,2,2,0,2,2,0,1,0,107.75,0,3301
1,0,1,1,62,1,2,1,0,0,2,0,2,0,2,1,1,89.1,0,5995
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.75,0,3422
0,0,1,1,41,1,2,1,2,2,2,0,0,2,1,1,0,101.6,0,3275
1,0,1,1,67,1,0,1,0,2,2,2,2,2,2,0,0,103.15,0,4376
0,0,1,0,71,1,2,1,2,2,0,0,2,0,1,0,3,95.65,0,5856
0,0,1,1,37,1,0,0,2,2,0,0,2,2,1,0,0,75.1,0,4131
1,0,1,0,60,1,0,0,2,2,0,2,0,0,2,1,3,61.35,0,6174
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,1,19.7,0,5387
0,0,1,1,11,1,0,0,2,0,0,0,0,0,0,0,0,51.0,0,5777
0,0,1,1,10,1,0,1,0,0,0,0,2,2,0,1,2,88.85,0,4531
1,0,1,0,34,1,0,2,1,1,1,1,1,1,2,0,1,20.05,0,2236
0,0,0,0,62,1,0,0,2,0,0,2,0,2,2,1,3,65.1,0,5172
1,0,1,0,64,1,2,0,0,2,0,2,0,2,1,1,3,70.15,0,5037
1,0,0,0,25,1,0,2,1,1,1,1,1,1,2,1,3,20.75,0,5161
0,0,0,0,26,1,0,0,0,2,2,0,0,0,1,1,3,56.05,0,3079
1,0,0,1,10,1,0,2,1,1,1,1,1,1,1,1,0,19.95,0,3044
0,0,0,0,53,1,2,1,2,2,2,0,2,0,1,0,3,98.6,0,4635
1,0,0,0,33,1,0,1,0,2,2,0,0,0,0,1,1,79.0,0,4396
0,1,1,0,71,1,0,1,0,2,2,0,0,2,2,0,1,89.45,0,6004
0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.2,0,3982
1,0,1,1,24,1,2,0,2,0,0,2,2,2,0,0,0,81.0,0,3019
1,0,1,1,20,1,0,0,0,0,2,0,0,0,0,1,2,49.6,0,3235
0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,84.6,0,2196
0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,84.2,0,5598
1,0,1,0,52,1,0,1,2,2,2,2,2,2,2,1,2,106.3,0,4969
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,69.05,0,5121
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,0,4916
1,0,1,1,69,1,2,1,0,0,0,2,2,2,2,1,2,99.35,0,4637
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.75,0,2250
1,0,0,0,54,1,2,0,2,0,2,2,2,2,2,0,0,87.1,0,5418
1,0,0,1,33,1,0,2,1,1,1,1,1,1,1,1,3,20.15,0,5759
1,1,1,0,45,1,2,1,0,2,2,2,2,0,1,1,0,98.7,0,2535
0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,2,25.2,0,5916
1,0,0,0,6,1,0,0,2,2,0,0,0,0,0,1,0,55.7,0,2482
1,0,0,0,21,1,0,0,2,0,2,0,2,0,0,0,0,65.35,0,2887
0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,1,0,25.3,0,4533
1,0,1,1,43,1,2,2,1,1,1,1,1,1,2,0,3,24.25,0,4432
1,0,1,1,60,1,0,0,2,2,2,0,0,0,2,0,0,60.5,0,6026
1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,25.1,0,4580
1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,20.05,0,3942
0,0,1,1,12,0,1,0,0,0,0,2,0,0,1,0,1,30.25,0,5988
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,0,4496
0,0,0,0,28,1,0,0,2,2,0,2,0,0,1,1,2,59.9,0,4131
1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,25.15,0,4279
1,0,0,0,18,1,0,1,0,2,2,0,2,2,0,0,1,101.3,0,5948
1,0,1,0,70,1,2,0,2,0,0,2,2,2,2,1,1,76.95,0,6280
0,0,1,1,9,1,2,0,0,2,0,0,0,0,0,1,3,55.3,0,4291
0,1,0,0,67,1,0,1,2,2,0,2,2,0,2,1,0,92.45,0,5857
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,48.45,0,5838
0,0,1,1,18,1,0,2,1,1,1,1,1,1,2,0,3,19.35,0,2269
1,1,1,1,71,1,0,1,2,2,2,0,0,0,1,1,0,86.7,0,4485
1,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,3,55.7,0,5664
0,0,0,0,55,1,2,1,2,0,2,0,0,0,1,1,1,84.25,0,5735
1,0,0,0,59,1,0,0,0,0,2,2,2,0,0,1,2,64.65,0,5687
0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.2,0,2551
1,0,1,1,45,1,0,0,2,0,0,2,0,0,2,0,0,54.65,0,5083
0,0,1,1,54,1,2,2,1,1,1,1,1,1,1,1,0,24.75,0,6466
1,0,1,1,51,1,2,2,1,1,1,1,1,1,1,1,3,23.95,0,5895
